"ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
11463,121.2000,558.2816,679.4816,0.0835531,0.0948963,0.0948963,0.0865714,0.398773,0.398773,7.39865,34.0803,41.4790,0.168777,0.882981,1.05176,43.8368,38.5969,0.0835531,0.0948963,0.0948963,121.2000,558.2816,121.2000,558.2816,679.4816
11465,121.2000,558.2816,679.4816,0.0208346,0.0236631,0.0236631,0.0865714,0.398773,0.398773,1.84491,8.49816,10.3431,0.0420858,0.220177,0.262263,43.8368,38.5969,0.0208346,0.0236631,0.0236631,121.2000,558.2816,121.2000,558.2816,679.4816
11467,0.0000,,0.0000,0.0218293,,0.0218293,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0218293,,0.0218293,0.0000,,0.0000,,0.0000
11468,0.0000,,0.0000,0.0314107,,0.0314107,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0314107,,0.0314107,0.0000,,0.0000,,0.0000
11469,0.0000,,0.0000,0.0165253,,0.0165253,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0165253,,0.0165253,0.0000,,0.0000,,0.0000
11470,0.0000,0.0000,0.0000,0.0895907,0.0895907,0.0895907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0895907,0.0895907,0.0895907,0.0000,0.0000,0.0000,0.0000,0.0000
11472,0.0000,0.0000,0.0000,0.124825,0.124825,0.124825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.124825,0.124825,0.124825,0.0000,0.0000,0.0000,0.0000,0.0000
11474,0.0000,0.0000,0.0000,0.427377,0.427377,0.427377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.427377,0.427377,0.427377,0.0000,0.0000,0.0000,0.0000,0.0000
11476,7.2,34.7881,41.9881,0.10175,0.102262,0.102262,0.00514286,0.0248486,0.0248486,0.548957,2.65238,3.20134,0.01221,0.0592916,0.0715016,44.9597,44.7346,0.10175,0.102262,0.102262,7.2,34.7881,7.2,34.7881,41.9881
11478,0.0000,0.0000,0.0000,0.464601,0.464601,0.464601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.464601,0.464601,0.464601,0.0000,0.0000,0.0000,0.0000,0.0000
11480,0.0000,,0.0000,0.0537493,,0.0537493,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0537493,,0.0537493,0.0000,,0.0000,,0.0000
11481,0.0000,0.0000,0.0000,0.154265,0.154265,0.154265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.154265,0.154265,0.154265,0.0000,0.0000,0.0000,0.0000,0.0000
11483,0.0000,0.0000,0.0000,0.135951,0.135951,0.135951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.135951,0.135951,0.135951,0.0000,0.0000,0.0000,0.0000,0.0000
11485,0.0000,0.0000,0.0000,0.502904,0.502904,0.502904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.502904,0.502904,0.502904,0.0000,0.0000,0.0000,0.0000,0.0000
11487,764.6423,,764.6423,0.0785182,,0.0785182,0.191161,,0.191161,60.8632,,60.8632,1.00064,,1.00064,60.8243,,0.0785182,,0.0785182,764.6423,,764.6423,,764.6423
11488,0.0000,,0.0000,0.105551,,0.105551,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.105551,,0.105551,0.0000,,0.0000,,0.0000
11489,0.0000,,0.0000,0.105129,,0.105129,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.105129,,0.105129,0.0000,,0.0000,,0.0000
11490,0.0000,,0.0000,0.106301,,0.106301,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.106301,,0.106301,0.0000,,0.0000,,0.0000
11491,7.2,34.7881,41.9881,0.0422725,0.0424853,0.0424853,0.00514286,0.0248486,0.0248486,0.228067,1.10195,1.33001,0.0050727,0.024633,0.0297057,44.9597,44.7346,0.0422725,0.0424853,0.0424853,7.2,34.7881,7.2,34.7881,41.9881
11492,20.4000,0.0000,20.4000,0.104408,0.104083,0.104408,0.0145714,0.0000,0.0145714,1.59246,0.0000,1.59246,0.0354988,0.0000,0.0354988,44.8597,45.0000,0.104408,0.104083,0.104408,20.4000,0.0000,20.4000,0.0000,20.4000
11494,0.0000,,0.0000,0.106728,,0.106728,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.106728,,0.106728,0.0000,,0.0000,,0.0000
11495,0.0000,0.0000,0.0000,0.0300987,0.0300987,0.0300987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0300987,0.0300987,0.0300987,0.0000,0.0000,0.0000,0.0000,0.0000
11497,0.0000,0.0000,0.0000,0.126124,0.126124,0.126124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.126124,0.126124,0.126124,0.0000,0.0000,0.0000,0.0000,0.0000
11499,0.0000,0.0000,0.0000,0.185001,0.185001,0.185001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.185001,0.185001,0.185001,0.0000,0.0000,0.0000,0.0000,0.0000
11501,1126.6097,49.9024,1176.5121,0.0371875,0.0336104,0.0371875,0.281652,0.0124756,0.281652,40.9151,1.8123,42.7274,0.698264,0.027954,0.726218,58.5954,64.8317,0.0371875,0.0336104,0.0371875,1126.6097,49.9024,1126.6097,49.9024,1176.5121
11503,76.2000,,76.2000,0.0577882,,0.0577882,0.01905,,0.01905,4.74993,,4.74993,0.073391,,0.073391,64.7208,,0.0577882,,0.0577882,76.2000,,76.2000,,76.2000
11504,49.9024,1126.6097,1176.5121,0.107876,0.119357,0.119357,0.0124756,0.281652,0.281652,5.81677,131.3210,137.1378,0.0897211,2.24115,2.33087,64.8317,58.5954,0.107876,0.119357,0.119357,49.9024,1126.6097,49.9024,1126.6097,1176.5121
11506,34.7881,7.2,41.9881,0.317819,0.316227,0.317819,0.0248486,0.00514286,0.0248486,8.24332,1.7061,9.94941,0.184272,0.0379473,0.222219,44.7346,44.9597,0.317819,0.316227,0.317819,34.7881,7.2,34.7881,7.2,41.9881
11508,0.0000,0.0000,0.0000,0.061516,0.061516,0.061516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.061516,0.061516,0.061516,0.0000,0.0000,0.0000,0.0000,0.0000
11510,0.0000,,0.0000,0.0498053,,0.0498053,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0498053,,0.0498053,0.0000,,0.0000,,0.0000
11511,0.0000,,0.0000,0.103205,,0.103205,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.103205,,0.103205,0.0000,,0.0000,,0.0000
11512,0.0000,,0.0000,0.109912,,0.109912,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.109912,,0.109912,0.0000,,0.0000,,0.0000
11513,0.0000,,0.0000,0.109867,,0.109867,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.109867,,0.109867,0.0000,,0.0000,,0.0000
11514,0.0000,,0.0000,0.213293,,0.213293,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.213293,,0.213293,0.0000,,0.0000,,0.0000
11515,0.0000,,0.0000,0.106107,,0.106107,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.106107,,0.106107,0.0000,,0.0000,,0.0000
11516,167.3716,,167.3716,0.0797619,,0.0797619,0.0418429,,0.0418429,14.3037,,14.3037,0.222498,,0.222498,64.2871,,0.0797619,,0.0797619,167.3716,,167.3716,,167.3716
11517,88.8000,1065.5112,1154.3112,0.0158822,0.0174155,0.0174155,0.0222,0.266378,0.266378,1.51999,18.2384,19.7583,0.0235057,0.309274,0.33278,64.6648,58.9715,0.0158822,0.0174155,0.0174155,88.8000,1065.5112,88.8000,1065.5112,1154.3112
11519,1065.5112,88.8000,1154.3112,0.101326,0.0924048,0.101326,0.266378,0.0222,0.266378,106.1132,8.8435,114.9567,1.7994,0.136759,1.93616,58.9715,64.6648,0.101326,0.0924048,0.101326,1065.5112,88.8000,1065.5112,88.8000,1154.3112
11521,1142.7993,556.7696,1699.5689,0.161431,0.152093,0.161431,0.2857,0.139192,0.2857,179.8583,87.6266,267.4849,3.07472,1.41135,4.48606,58.4959,62.0872,0.161431,0.152093,0.161431,1142.7993,556.7696,1142.7993,556.7696,1699.5689
11523,1655.8030,166.1433,1821.9463,0.21756,0.187431,0.21756,0.413951,0.0415358,0.413951,332.5564,33.3687,365.9252,6.00394,0.519008,6.52295,55.3897,64.2933,0.21756,0.187431,0.21756,1655.8030,166.1433,1655.8030,166.1433,1821.9463
11525,0.0000,0.0000,0.0000,0.0787187,0.0787187,0.0787187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0787187,0.0787187,0.0787187,0.0000,0.0000,0.0000,0.0000,0.0000
11527,556.7696,1142.7993,1699.5689,0.141568,0.15026,0.15026,0.139192,0.2857,0.2857,81.5628,167.4121,248.9750,1.31368,2.86195,4.17563,62.0872,58.4959,0.141568,0.15026,0.15026,556.7696,1142.7993,556.7696,1142.7993,1699.5689
11529,1267.9317,294.6567,1562.5884,0.170631,0.154856,0.170631,0.316983,0.0736642,0.316983,208.1589,48.3744,256.5332,3.60581,0.760491,4.3663,57.7288,63.6094,0.170631,0.154856,0.170631,1267.9317,294.6567,1267.9317,294.6567,1562.5884
11531,2261.2009,87.0000,2348.2009,0.282298,0.226586,0.282298,0.5653,0.02175,0.5653,552.2599,21.2483,573.5081,10.6389,0.32855,10.9674,51.9096,64.6729,0.282298,0.226586,0.282298,2261.2009,87.0000,2261.2009,87.0000,2348.2009
11533,87.0000,2261.2009,2348.2009,0.149525,0.186289,0.186289,0.02175,0.5653,0.5653,14.0218,364.4378,378.4595,0.216811,7.02062,7.23743,64.6729,51.9096,0.149525,0.186289,0.186289,87.0000,2261.2009,87.0000,2261.2009,2348.2009
11535,22.2069,250.2343,272.4413,0.272878,0.289159,0.289159,0.0158621,0.178739,0.178739,4.52915,51.0358,55.5649,0.100996,1.20596,1.30695,44.8447,42.3197,0.272878,0.289159,0.289159,22.2069,250.2343,22.2069,250.2343,272.4413
11537,0.0000,,0.0000,0.204639,,0.204639,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,65.0000,,0.204639,,0.204639,0.0000,,0.0000,,0.0000
11538,1676.5986,0.0000,1676.5986,0.0311538,0.0264886,0.0311538,0.41915,0.0000,0.41915,48.1117,0.0000,48.1117,0.870541,0.0000,0.870541,55.2664,65.0000,0.0311538,0.0264886,0.0311538,1676.5986,0.0000,1676.5986,0.0000,1676.5986
11540,680.4000,,680.4000,0.160498,,0.160498,0.486,,0.486,67.6685,,67.6685,1.82005,,1.82005,37.1795,,0.160498,,0.160498,680.4000,,680.4000,,680.4000
11541,0.0000,1268.2771,1268.2771,0.119804,0.173008,0.173008,0.0000,0.905912,0.905912,0.0000,113.9585,113.9585,0.0000,3.65704,3.65704,45.0000,31.1614,0.119804,0.173008,0.173008,0.0000,1268.2771,0.0000,1268.2771,1268.2771
11543,1268.2771,680.4000,1948.6771,0.343112,0.287575,0.343112,0.905912,0.486,0.905912,226.0044,121.2459,347.2504,7.2527,3.2611,10.5138,31.1614,37.1795,0.343112,0.287575,0.343112,1268.2771,680.4000,1268.2771,680.4000,1948.6771
11545,0.0000,0.0000,0.0000,0.0760493,0.0760493,0.0760493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0760493,0.0760493,0.0760493,0.0000,0.0000,0.0000,0.0000,0.0000
11547,3.6,16.2000,19.8000,0.159757,0.160073,0.160073,0.00257143,0.0115714,0.0115714,0.431176,1.94029,2.37147,0.00958542,0.0432198,0.0528052,44.9825,44.8935,0.159757,0.160073,0.160073,3.6,16.2000,3.6,16.2000,19.8000
11549,91.8000,0.0000,91.8000,0.0735441,0.072172,0.0735441,0.0655714,0.0000,0.0655714,4.96904,0.0000,4.96904,0.112523,0.0000,0.112523,44.1604,45.0000,0.0735441,0.072172,0.0735441,91.8000,0.0000,91.8000,0.0000,91.8000
11550,85.8000,19.8000,105.6000,0.0818556,0.0806881,0.0818556,0.0612857,0.0141429,0.0612857,5.17666,1.19461,6.37127,0.117054,0.0266271,0.143681,44.2247,44.8646,0.0818556,0.0806881,0.0818556,85.8000,19.8000,85.8000,19.8000,105.6000
11552,272.5718,4078.2021,4350.7739,0.0727717,0.107865,0.107865,0.0681429,1.01955,1.01955,21.0690,315.2328,336.3018,0.330592,7.3316,7.66219,63.7311,42.9964,0.0727717,0.107865,0.107865,272.5718,4078.2021,272.5718,4078.2021,4350.7739
11554,0.0000,0.0000,0.0000,0.0155653,0.0155653,0.0155653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0155653,0.0155653,0.0155653,0.0000,0.0000,0.0000,0.0000,0.0000
11556,69.0000,188.9366,257.9366,0.11129,0.114772,0.114772,0.0492857,0.134955,0.134955,5.68256,15.5601,21.2426,0.127984,0.36141,0.489394,44.4007,43.0537,0.11129,0.114772,0.114772,69.0000,188.9366,69.0000,188.9366,257.9366
11558,238.2918,1471.5005,1709.7923,0.0729656,0.082555,0.082555,0.0595729,0.367875,0.367875,18.5222,114.3783,132.9004,0.289785,2.02466,2.31445,63.9170,56.4925,0.0729656,0.082555,0.082555,238.2918,1471.5005,238.2918,1471.5005,1709.7923
11560,0.0000,0.0000,0.0000,0.127477,0.127477,0.127477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.127477,0.127477,0.127477,0.0000,0.0000,0.0000,0.0000,0.0000
11562,1471.5005,238.2918,1709.7923,0.124468,0.11001,0.124468,0.367875,0.0595729,0.367875,172.4481,27.9259,200.3740,3.05258,0.436909,3.48949,56.4925,63.9170,0.124468,0.11001,0.124468,1471.5005,238.2918,1471.5005,238.2918,1709.7923
11564,0.0000,0.0000,0.0000,0.177755,0.177755,0.177755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.177755,0.177755,0.177755,0.0000,0.0000,0.0000,0.0000,0.0000
11566,0.0000,,0.0000,0.211823,,0.211823,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.211823,,0.211823,0.0000,,0.0000,,0.0000
11567,0.0000,0.0000,0.0000,0.224573,0.224573,0.224573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.224573,0.224573,0.224573,0.0000,0.0000,0.0000,0.0000,0.0000
11569,0.0000,,0.0000,0.210787,,0.210787,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.210787,,0.210787,0.0000,,0.0000,,0.0000
11570,450.1499,,450.1499,0.0273826,,0.0273826,0.112537,,0.112537,12.8851,,12.8851,0.205438,,0.205438,62.7200,,0.0273826,,0.0273826,450.1499,,450.1499,,450.1499
11571,0.0000,0.0000,0.0000,0.601709,0.601709,0.601709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.601709,0.601709,0.601709,0.0000,0.0000,0.0000,0.0000,0.0000
11573,0.0000,0.0000,0.0000,0.105101,0.105101,0.105101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.105101,0.105101,0.105101,0.0000,0.0000,0.0000,0.0000,0.0000
11575,20.4000,,20.4000,0.10764,,0.10764,0.0145714,,0.0145714,1.64175,,1.64175,0.0365975,,0.0365975,44.8597,,0.10764,,0.10764,20.4000,,20.4000,,20.4000
11576,0.0000,0.0000,0.0000,0.106477,0.106477,0.106477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.106477,0.106477,0.106477,0.0000,0.0000,0.0000,0.0000,0.0000
11578,0.0000,0.0000,0.0000,0.0982493,0.0982493,0.0982493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0982493,0.0982493,0.0982493,0.0000,0.0000,0.0000,0.0000,0.0000
11580,433.2000,,433.2000,0.0242219,,0.0242219,0.1083,,0.1083,10.9860,,10.9860,0.174882,,0.174882,62.8192,,0.0242219,,0.0242219,433.2000,,433.2000,,433.2000
11581,0.0000,0.0000,0.0000,0.10936,0.10936,0.10936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.10936,0.10936,0.10936,0.0000,0.0000,0.0000,0.0000,0.0000
11583,0.0000,,0.0000,0.0763588,,0.0763588,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,65.0000,,0.0763588,,0.0763588,0.0000,,0.0000,,0.0000
11584,0.0000,0.0000,0.0000,0.0782973,0.0782973,0.0782973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0782973,0.0782973,0.0782973,0.0000,0.0000,0.0000,0.0000,0.0000
11586,0.0000,0.0000,0.0000,0.422228,0.422228,0.422228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.422228,0.422228,0.422228,0.0000,0.0000,0.0000,0.0000,0.0000
11588,0.0000,,0.0000,0.180932,,0.180932,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.180932,,0.180932,0.0000,,0.0000,,0.0000
11589,0.0000,,0.0000,0.084736,,0.084736,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.084736,,0.084736,0.0000,,0.0000,,0.0000
11590,0.0000,,0.0000,0.23412,,0.23412,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.23412,,0.23412,0.0000,,0.0000,,0.0000
11591,0.0000,,0.0000,0.066292,,0.066292,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.066292,,0.066292,0.0000,,0.0000,,0.0000
11592,0.0000,0.0000,0.0000,0.09878,0.09878,0.09878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.09878,0.09878,0.09878,0.0000,0.0000,0.0000,0.0000,0.0000
11594,0.0000,0.0000,0.0000,0.0444573,0.0444573,0.0444573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0444573,0.0444573,0.0444573,0.0000,0.0000,0.0000,0.0000,0.0000
11596,0.0000,,0.0000,0.075096,,0.075096,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.075096,,0.075096,0.0000,,0.0000,,0.0000
11597,4.2,,4.2,0.110803,,0.110803,0.003,,0.003,0.348865,,0.348865,0.00775619,,0.00775619,44.9789,,0.110803,,0.110803,4.2,,4.2,,4.2
11598,23.4000,,23.4000,0.1121,,0.1121,0.0167143,,0.0167143,1.96012,,1.96012,0.0437189,,0.0437189,44.8347,,0.1121,,0.1121,23.4000,,23.4000,,23.4000
11599,0.0000,,0.0000,0.082192,,0.082192,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.082192,,0.082192,0.0000,,0.0000,,0.0000
11600,0.0000,0.0000,0.0000,0.274697,0.274697,0.274697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.274697,0.274697,0.274697,0.0000,0.0000,0.0000,0.0000,0.0000
11602,0.0000,0.0000,0.0000,0.0751333,0.0751333,0.0751333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0751333,0.0751333,0.0751333,0.0000,0.0000,0.0000,0.0000,0.0000
11604,0.0000,0.0000,0.0000,0.035184,0.035184,0.035184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.035184,0.035184,0.035184,0.0000,0.0000,0.0000,0.0000,0.0000
11606,0.0000,0.0000,0.0000,0.0196613,0.0196613,0.0196613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0196613,0.0196613,0.0196613,0.0000,0.0000,0.0000,0.0000,0.0000
11608,150.6376,,150.6376,0.259942,,0.259942,0.0376594,,0.0376594,42.0095,,42.0095,0.652616,,0.652616,64.3709,,0.259942,,0.259942,150.6376,,150.6376,,150.6376
11609,0.0000,0.0000,0.0000,0.0588347,0.0588347,0.0588347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0588347,0.0588347,0.0588347,0.0000,0.0000,0.0000,0.0000,0.0000
11611,1690.2000,,1690.2000,0.269132,,0.269132,0.42255,,0.42255,418.3887,,418.3887,7.58145,,7.58145,55.1859,,0.269132,,0.269132,1690.2000,,1690.2000,,1690.2000
11612,3.6,442.4666,446.0666,0.0571263,0.064271,0.064271,0.00257143,0.316048,0.316048,0.154181,18.9500,19.1041,0.00342758,0.473963,0.477391,44.9825,39.9819,0.0571263,0.064271,0.064271,3.6,442.4666,3.6,442.4666,446.0666
11614,4339.4543,,4339.4543,0.6824,,0.6824,1.08486,,1.08486,2067.8976,,2067.8976,49.3541,,49.3541,41.8992,,0.6824,,0.6824,4339.4543,,4339.4543,,4339.4543
11615,0.0000,0.0000,0.0000,0.0863987,0.0863987,0.0863987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0863987,0.0863987,0.0863987,0.0000,0.0000,0.0000,0.0000,0.0000
11617,0.0000,0.0000,0.0000,0.127295,0.127295,0.127295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.127295,0.127295,0.127295,0.0000,0.0000,0.0000,0.0000,0.0000
11619,3.6,442.4666,446.0666,0.0492032,0.055357,0.055357,0.00257143,0.316048,0.316048,0.132797,16.3217,16.4545,0.00295219,0.408227,0.411179,44.9825,39.9819,0.0492032,0.055357,0.055357,3.6,442.4666,3.6,442.4666,446.0666
11621,0.0000,0.0000,0.0000,0.105667,0.105667,0.105667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.105667,0.105667,0.105667,0.0000,0.0000,0.0000,0.0000,0.0000
11623,0.0000,0.0000,0.0000,0.196352,0.196352,0.196352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.196352,0.196352,0.196352,0.0000,0.0000,0.0000,0.0000,0.0000
11625,27.6000,28.2000,55.8000,0.11283,0.112843,0.112843,0.0197143,0.0201429,0.0201429,2.32513,2.37568,4.70082,0.0519019,0.0530364,0.104938,44.7986,44.7934,0.11283,0.112843,0.112843,27.6000,28.2000,27.6000,28.2000,55.8000
11627,0.0000,0.0000,0.0000,0.0532307,0.0532307,0.0532307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0532307,0.0532307,0.0532307,0.0000,0.0000,0.0000,0.0000,0.0000
11629,0.0000,0.0000,0.0000,0.274741,0.274741,0.274741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.274741,0.274741,0.274741,0.0000,0.0000,0.0000,0.0000,0.0000
11631,79.8228,44.4000,124.2228,0.112176,0.111279,0.112176,0.0570163,0.0317143,0.0570163,6.60941,3.67636,10.2858,0.149237,0.0823466,0.231583,44.2880,44.6450,0.112176,0.111279,0.112176,79.8228,44.4000,79.8228,44.4000,124.2228
11633,21.0000,304.0265,325.0265,0.106199,0.114325,0.114325,0.015,0.217162,0.217162,1.66723,24.1373,25.8045,0.0371696,0.579297,0.616466,44.8548,41.6665,0.106199,0.114325,0.114325,21.0000,304.0265,21.0000,304.0265,325.0265
11635,1240.4720,195.0000,1435.4720,0.200136,0.146277,0.200136,0.886051,0.139286,0.886051,129.9866,20.4337,150.4202,4.13772,0.475402,4.61312,31.4150,42.9819,0.200136,0.146277,0.200136,1240.4720,195.0000,1240.4720,195.0000,1435.4720
11637,79.8228,44.4000,124.2228,0.12136,0.12039,0.12136,0.0570163,0.0317143,0.0570163,7.15052,3.97735,11.1279,0.161455,0.0890884,0.250543,44.2880,44.6450,0.12136,0.12039,0.12136,79.8228,44.4000,79.8228,44.4000,124.2228
11639,148.5200,205.2228,353.7427,0.074,0.0751492,0.0751492,0.106086,0.146588,0.146588,7.97285,11.0168,18.9896,0.183175,0.257039,0.440213,43.5260,42.8603,0.074,0.0751492,0.0751492,148.5200,205.2228,148.5200,205.2228,353.7427
11641,0.0000,0.0000,0.0000,0.109267,0.109267,0.109267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.109267,0.109267,0.109267,0.0000,0.0000,0.0000,0.0000,0.0000
11643,0.0000,0.0000,0.0000,0.217512,0.217512,0.217512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.217512,0.217512,0.217512,0.0000,0.0000,0.0000,0.0000,0.0000
11645,57.6000,166.1716,223.7716,0.102708,0.105541,0.105541,0.0411429,0.118694,0.118694,4.38929,12.6628,17.0521,0.0985998,0.292299,0.390899,44.5162,43.3213,0.102708,0.105541,0.105541,57.6000,166.1716,57.6000,166.1716,223.7716
11647,0.0000,0.0000,0.0000,0.137095,0.137095,0.137095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.137095,0.137095,0.137095,0.0000,0.0000,0.0000,0.0000,0.0000
11649,60.6986,102.1718,162.8704,0.104787,0.105827,0.105827,0.0433561,0.0729799,0.0729799,4.71574,7.93783,12.6536,0.106007,0.18021,0.286216,44.4852,44.0478,0.104787,0.105827,0.105827,60.6986,102.1718,60.6986,102.1718,162.8704
11651,0.0000,0.0000,0.0000,0.084036,0.084036,0.084036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.084036,0.084036,0.084036,0.0000,0.0000,0.0000,0.0000,0.0000
11653,0.0000,0.0000,0.0000,0.211279,0.211279,0.211279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.211279,0.211279,0.211279,0.0000,0.0000,0.0000,0.0000,0.0000
